hospital,frequency,month,procedure,satis,proc
16,High,4,New,5.3960466,1
16,High,7,New,5.1444206,1
16,High,1,Old,4.2296185,0
16,Low,3,Old,4.3876719,0
16,Low,1,Old,4.7008982,0
16,High,3,Old,4.4201388,0
16,Very high,6,New,6.5739613,1
16,Medium,7,New,4.7436905,1
16,Low,5,New,4.2328587,1
16,Low,4,New,4.4728494,1
16,Medium,4,New,2.7139616,1
16,High,4,New,6.792717,1
16,Low,7,New,4.8020039,1
16,Medium,3,Old,4.1682577,0
16,Low,7,New,6.9205947,1
16,Medium,6,New,5.4979339,1
16,Medium,1,Old,5.5486655,0
16,Medium,4,New,5.2675219,1
16,Low,1,Old,4.1181965,0
16,Very high,3,Old,3.300245,0
16,Low,6,New,7.5219951,1
16,High,6,New,4.8227482,1
16,High,3,Old,4.0266619,0
16,Low,3,Old,3.4421222,0
16,Low,1,Old,3.8287578,0
16,High,1,Old,4.7845025,0
16,Low,1,Old,5.2416444,0
16,Medium,1,Old,4.3969975,0
16,Low,7,New,6.1172318,1
16,Low,1,Old,5.2224903,0
16,Very high,4,New,6.6304946,1
16,Low,3,Old,2.4721882,0
16,High,2,Old,5.4892864,0
16,High,1,Old,4.7281747,0
16,Very high,1,Old,6.5379839,0
16,Low,1,Old,4.4620728,0
16,Low,5,New,7.3930507,1
16,Low,7,New,5.4739113,1
16,Low,1,Old,6.188756,0
16,Low,5,New,4.5095668,1
16,High,5,New,6.5964799,1
16,Very high,5,New,4.8524628,1
16,High,1,Old,4.1682248,0
16,High,3,Old,4.9135723,0
16,Medium,2,Old,3.8717663,0
16,Low,2,Old,3.5301964,0
16,Medium,6,New,6.6185274,1
16,Very high,6,New,4.7614846,1
16,Medium,1,Old,2.6347003,0
16,High,5,New,5.7599797,1
16,Low,5,New,5.48734,1
16,Very high,3,Old,6.383553,0
16,Low,1,Old,2.9960499,0
16,Low,1,Old,5.5697837,0
16,Medium,3,Old,4.5284724,0
16,High,1,Old,4.1682949,0
16,Low,6,New,4.9740653,1
16,Low,7,New,3.3135214,1
16,Low,3,Old,6.3415623,0
16,Medium,4,New,6.2888556,1
16,Low,5,New,5.4600582,1
16,Medium,7,New,5.9167194,1
16,Very high,3,Old,3.521332,0
16,High,3,Old,4.2200165,0
16,Medium,1,Old,5.4409127,0
16,Medium,2,Old,4.740098,0
16,Low,2,Old,4.675971,0
16,Very high,2,Old,5.9864106,0
16,Medium,1,Old,5.5504713,0
16,Medium,6,New,4.6883569,1
16,High,2,Old,4.2565622,0
16,High,7,New,5.9252405,1
16,Low,4,New,5.958581,1
16,High,1,Old,4.2393236,0
16,Low,1,Old,6.618763,0
16,Medium,4,New,4.251152,1
16,Low,4,New,4.8080435,1
16,Medium,6,New,3.7463114,1
16,Low,1,Old,4.3330107,0
16,Medium,1,Old,4.883791,0
16,Very high,4,New,7.7937279,1
16,High,4,New,5.3111439,1
16,High,5,New,5.960578,1
16,Low,4,New,6.3688159,1
16,High,6,New,6.0768194,1
16,Medium,5,New,4.2372394,1
16,Low,2,Old,3.2836273,0
16,High,2,Old,4.8801608,0
16,Medium,1,Old,4.339004,0
16,Low,4,New,4.2520494,1
16,Very high,2,Old,4.2104907,0
16,Low,1,Old,5.0056643,0
16,Medium,1,Old,2.2864585,0
16,High,7,New,5.0698233,1
16,Very high,5,New,4.3356357,1
16,Medium,6,New,3.0832016,1
16,Low,6,New,3.9447558,1
16,High,6,New,7.0712409,1
16,Medium,3,Old,4.8729014,0
16,Very high,6,New,4.9670148,1
16,Medium,5,New,5.8382869,1
16,Very high,7,New,5.0442514,1
16,Medium,1,Old,4.0750246,0
16,Medium,4,New,4.2665009,1
16,Medium,1,Old,5.6909409,0
16,Very high,1,Old,3.7313607,0
16,Medium,5,New,6.0929937,1
16,Medium,6,New,6.0269303,1
16,High,2,Old,4.4574604,0
16,Low,2,Old,4.8108616,0
16,Medium,5,New,5.5828571,1
16,Low,6,New,4.9463921,1
16,High,4,New,6.3350167,1
16,Very high,1,Old,6.8275757,0
16,Medium,5,New,4.5670104,1
16,Low,5,New,5.4319272,1
16,Medium,1,Old,3.9303734,0
16,Very high,7,New,5.7211556,1
16,Very high,1,Old,3.6677582,0
16,Very high,7,New,7.9962955,1
16,Medium,5,New,3.2443197,1
16,Low,2,Old,5.111073,0
16,High,5,New,5.9634914,1
16,High,6,New,5.6433692,1
16,Medium,7,New,5.9680648,1
16,High,7,New,6.4256654,1
16,Low,7,New,4.5455222,1
16,Low,5,New,6.4183207,1
16,Medium,7,New,5.2853198,1
16,Low,2,Old,5.8275146,0
16,Medium,2,Old,5.1434326,0
16,High,6,New,5.6142101,1
16,Medium,7,New,5.1094813,1
16,Medium,3,Old,4.8467607,0
16,Medium,3,Old,4.4399586,0
16,Low,6,New,4.1803675,1
16,High,3,Old,4.1394463,0
16,Low,7,New,5.3618093,1
16,Medium,3,Old,3.5133293,0
16,Medium,7,New,3.2097571,1
16,Very high,5,New,7.8362126,1
16,Low,3,Old,5.2475033,0
16,Medium,2,Old,2.8075202,0
16,Low,6,New,5.3967981,1
16,Low,1,Old,4.7782912,0
16,High,1,Old,4.7665963,0
16,High,2,Old,3.9896693,0
16,Low,1,Old,3.9005864,0
16,High,1,Old,4.150804,0
16,High,4,New,5.006422,1
16,Very high,1,Old,4.3587694,0
16,High,1,Old,5.0150933,0
16,Low,3,Old,6.8326497,0
16,Medium,2,Old,4.2615232,0
16,High,7,New,5.5599279,1
16,High,1,Old,5.5551395,0
16,Medium,2,Old,5.1946893,0
16,Very high,2,Old,3.4228373,0
16,High,5,New,5.3820901,1
16,Very high,1,Old,4.9878244,0
16,Low,4,New,6.8856254,1
16,Low,2,Old,6.0471601,0
16,Very high,4,New,5.2069297,1
16,Low,3,Old,6.3632417,0
17,Low,4,New,3.7810583,1
17,Very high,1,Old,2.9027519,0
17,Very high,1,Old,3.0024297,0
17,Very high,3,Old,3.0139678,0
17,Very high,4,New,4.3206005,1
17,Very high,5,New,4.4473596,1
17,Medium,1,Old,3.1942036,0
17,Very high,1,Old,3.4835837,0
17,High,7,New,4.6859055,1
17,Low,4,New,4.8914289,1
17,Very high,4,New,5.2273822,1
17,Very high,6,New,4.9242821,1
17,Low,5,New,3.4813671,1
17,High,7,New,5.9406252,1
17,Medium,7,New,2.8975489,1
17,Very high,4,New,5.2024355,1
17,Low,3,Old,2.6845281,0
17,Very high,3,Old,3.3848598,0
17,Very high,5,New,3.5075121,1
17,High,2,Old,3.5158019,0
17,Very high,7,New,5.7655096,1
17,Medium,2,Old,2.262517,0
17,Low,2,Old,2.9763119,0
17,Low,6,New,3.8191161,1
17,Very high,7,New,3.3154089,1
17,Very high,4,New,4.9427819,1
17,Very high,7,New,4.9212465,1
17,Low,1,Old,3.1265533,0
17,Low,1,Old,4.0598078,0
17,Very high,1,Old,2.8996997,0
17,Low,5,New,3.8927357,1
17,Very high,2,Old,3.4403145,0
17,Low,1,Old,2.6017575,0
17,Low,6,New,4.1568408,1
17,Very high,7,New,5.4345884,1
17,Low,4,New,2.7935216,1
17,Very high,2,Old,3.14169,0
17,Very high,1,Old,2.660902,0
17,Very high,5,New,5.223321,1
17,Very high,2,Old,3.5030982,0
17,Low,1,Old,3.0402124,0
17,Low,6,New,3.6964459,1
17,Very high,5,New,3.7639573,1
17,High,4,New,5.5238576,1
17,Very high,3,Old,3.7075038,0
17,Very high,1,Old,3.624234,0
17,Very high,4,New,4.6775231,1
17,Low,7,New,3.948705,1
17,Very high,7,New,5.1180787,1
17,High,2,Old,4.0377879,0
17,High,3,Old,3.0055952,0
17,Very high,1,Old,4.695787,0
17,Very high,7,New,4.0368052,1
17,Low,6,New,4.0119104,1
17,Very high,1,Old,2.1667917,0
17,Low,1,Old,4.4121757,0
17,Low,7,New,3.4059436,1
17,Medium,3,Old,2.5480177,0
17,Very high,3,Old,3.9836707,0
17,Very high,6,New,3.379256,1
17,High,1,Old,4.8686123,0
17,Medium,4,New,2.9821784,1
17,Very high,2,Old,3.3227797,0
17,Low,1,Old,4.4810843,0
17,Very high,1,Old,2.8368683,0
17,High,3,Old,3.8267591,0
17,Very high,6,New,4.0751581,1
17,Very high,4,New,4.3877702,1
17,Low,2,Old,3.7134788,0
17,Low,1,Old,3.5189843,0
17,Low,3,Old,3.3791645,0
17,Low,1,Old,3.1858056,0
17,Very high,5,New,4.0585318,1
17,Very high,6,New,5.4939513,1
17,Low,7,New,3.6397235,1
17,Very high,2,Old,2.6488292,0
17,High,4,New,5.0463443,1
17,Low,3,Old,4.5568848,0
17,Low,1,Old,3.3594959,0
17,Very high,1,Old,4.8142033,0
17,Very high,6,New,5.2700095,1
17,High,1,Old,4.4705801,0
17,Very high,5,New,4.3063188,1
17,Low,6,New,3.9407914,1
17,Low,1,Old,3.37783,0
17,Low,2,Old,3.1149743,0
17,Low,3,Old,3.9707184,0
17,Very high,6,New,4.9346743,1
17,Low,1,Old,4.7885532,0
17,Very high,7,New,4.5000362,1
17,High,6,New,4.7607946,1
17,High,1,Old,3.8458371,0
17,Low,3,Old,3.2050054,0
17,Very high,6,New,5.8034348,1
17,Low,7,New,4.6748843,1
17,Very high,4,New,5.0745687,1
17,Very high,3,Old,4.253511,0
17,Medium,5,New,3.4602063,1
17,Low,2,Old,3.8246691,0
17,High,7,New,4.5933065,1
17,High,1,Old,4.6686015,0
17,High,1,Old,3.9161336,0
17,Low,5,New,4.6477036,1
17,Very high,1,Old,3.7870061,0
17,Low,3,Old,5.0484242,0
17,High,3,Old,4.5071402,0
17,Very high,5,New,3.794198,1
17,High,5,New,4.5547709,1
17,High,4,New,5.8383708,1
17,Low,1,Old,3.7781396,0
17,Very high,7,New,4.9494724,1
17,Very high,2,Old,3.3558986,0
17,High,1,Old,4.1234198,0
17,Very high,3,Old,2.7885203,0
17,Low,5,New,4.070672,1
17,Very high,1,Old,3.7306025,0
17,Low,5,New,4.7304664,1
17,Very high,2,Old,4.2888918,0
17,High,5,New,4.9488583,1
17,Low,5,New,4.4852018,1
17,Low,7,New,3.5501592,1
17,Very high,2,Old,4.0866537,0
17,Low,2,Old,2.6325779,0
17,Low,6,New,3.7261469,1
17,Low,4,New,4.3417325,1
17,Very high,3,Old,4.5568333,0
17,Medium,6,New,3.1740744,1
17,Medium,1,Old,2.7229576,0
17,Low,7,New,3.9287081,1
17,Very high,1,Old,3.798198,0
17,Very high,1,Old,3.4884248,0
17,High,6,New,4.5437431,1
17,Low,2,Old,3.4967084,0
17,Very high,3,Old,2.7151177,0
17,Very high,5,New,5.3976097,1
17,Very high,6,New,3.9336622,1
17,High,2,Old,4.688489,0
17,Low,4,New,4.5648108,1
17,Low,4,New,5.2690468,1
17,High,5,New,5.2879472,1
17,High,6,New,4.6553206,1
17,Very high,1,Old,4.3755808,0
17,Very high,1,Old,3.8434482,0
17,Very high,4,New,5.1180573,1
18,Very high,1,Old,4.1659188,0
18,Low,2,Old,3.6757023,0
18,Low,1,Old,3.1486897,0
18,High,1,Old,3.4260323,0
18,High,6,New,4.0184417,1
18,Very high,4,New,4.2543311,1
18,Medium,6,New,3.9216015,1
18,High,7,New,5.3111486,1
18,High,5,New,4.1660681,1
18,Medium,5,New,3.8757026,1
18,Very high,6,New,4.1920834,1
18,Very high,6,New,4.6891885,1
18,Very high,6,New,4.2581959,1
18,Low,1,Old,3.4547808,0
18,Low,5,New,4.5675125,1
18,Very high,2,Old,3.0413201,0
18,Low,4,New,4.3099308,1
18,Low,3,Old,3.3824654,0
18,Low,5,New,3.9067559,1
18,Very high,7,New,4.3070025,1
18,Medium,6,New,3.043139,1
18,Low,7,New,3.5650601,1
18,Low,5,New,3.6503203,1
18,Low,4,New,3.8225586,1
18,Medium,1,Old,3.4688323,0
18,Low,3,Old,3.0907257,0
18,Low,2,Old,3.9124398,0
18,Low,6,New,4.1393194,1
18,Very high,1,Old,2.8444974,0
18,Low,6,New,4.3709927,1
18,High,4,New,4.4261494,1
18,Very high,3,Old,3.8735135,0
18,High,1,Old,3.7403951,0
18,Very high,4,New,4.3936963,1
18,Low,1,Old,2.9761398,0
18,Very high,2,Old,2.9594479,0
18,Low,2,Old,2.3042808,0
18,Medium,1,Old,2.6012487,0
18,Very high,5,New,5.3616433,1
18,Very high,7,New,5.2593379,1
18,Medium,4,New,3.7580009,1
18,Low,7,New,3.4024081,1
18,Low,6,New,3.6206577,1
18,Very high,4,New,4.2936792,1
18,Low,3,Old,3.3743856,0
18,Low,5,New,3.7877393,1
18,Medium,4,New,3.7273123,1
18,Very high,5,New,5.4722323,1
18,Low,1,Old,2.6534536,0
18,Low,1,Old,3.59411,0
18,Medium,3,Old,3.2268488,0
18,Medium,3,Old,3.8395624,0
18,High,3,Old,3.2818406,0
18,Very high,1,Old,4.7645631,0
18,Medium,5,New,4.4644575,1
18,Low,3,Old,4.3416133,0
18,High,2,Old,2.9731212,0
18,Very high,7,New,4.477726,1
18,Low,7,New,3.4448798,1
18,Low,4,New,4.5599933,1
18,Medium,2,Old,4.5967636,0
18,Very high,1,Old,2.7932925,0
18,Low,1,Old,2.6928108,0
18,Low,7,New,3.9448569,1
18,Very high,1,Old,4.2764301,0
18,Low,4,New,3.5043509,1
18,Medium,1,Old,2.250016,0
18,Low,1,Old,3.4399908,0
18,Low,6,New,3.0159881,1
18,Medium,7,New,3.2837675,1
18,Low,3,Old,3.6032445,0
18,Very high,5,New,4.2955246,1
18,Low,7,New,3.0684333,1
18,Medium,1,Old,4.3440475,0
18,Low,2,Old,2.3319654,0
18,Medium,2,Old,3.2549894,0
18,Very high,3,Old,3.9208615,0
18,Medium,7,New,4.0332241,1
18,Low,1,Old,4.4590721,0
18,Low,2,Old,3.27425,0
18,Low,5,New,3.0539596,1
18,Low,6,New,3.4240735,1
18,Very high,2,Old,3.0631542,0
18,Low,1,Old,3.7655089,0
18,Low,1,Old,4.0773954,0
18,Very high,3,Old,3.4976742,0
18,Very high,1,Old,4.03192,0
18,Low,4,New,3.5038497,1
19,Medium,3,Old,3.0441108,0
19,Low,3,Old,2.0931554,0
19,Medium,3,Old,2.7326484,0
19,Low,7,Old,1.7269888,0
19,Low,3,Old,2.3310027,0
19,Low,3,Old,2.4504762,0
19,Medium,3,Old,1.9841948,0
19,Low,3,Old,1.7763668,0
19,Medium,3,Old,2.0743544,0
19,Very high,3,Old,2.580795,0
19,Medium,3,Old,2.4831319,0
19,High,3,Old,3.3302336,0
19,Low,3,Old,2.7145026,0
19,Medium,3,Old,2.1963303,0
19,Very high,3,Old,2.0269589,0
19,Low,4,Old,2.5054176,0
19,Medium,4,Old,2.4821897,0
19,Medium,7,Old,2.7276144,0
19,Very high,4,Old,1.9859068,0
19,High,4,Old,2.2689745,0
19,Very high,7,Old,2.1784551,0
19,Very high,4,Old,2.7250135,0
19,Medium,4,Old,2.1493468,0
19,Low,4,Old,2.3700945,0
19,Medium,4,Old,2.0932136,0
19,Low,4,Old,2.3440847,0
19,Low,4,Old,3.6327136,0
19,Medium,4,Old,2.3048327,0
19,Low,4,Old,2.8821084,0
19,Medium,4,Old,3.1808276,0
19,Very high,4,Old,2.5449955,0
19,Medium,4,Old,2.3050818,0
19,High,4,Old,2.6283598,0
19,Low,4,Old,2.0373213,0
19,Medium,4,Old,2.5076635,0
19,Very high,4,Old,2.7262704,0
19,Low,5,Old,2.3385231,0
19,Medium,5,Old,1.5157977,0
19,Very high,5,Old,2.9403358,0
19,High,5,Old,3.2532704,0
19,Very high,5,Old,2.5105534,0
19,Medium,5,Old,1.8675393,0
19,Low,5,Old,2.548666,0
19,Medium,5,Old,2.5179923,0
19,Low,5,Old,2.1938202,0
19,Low,5,Old,2.6696832,0
19,Medium,5,Old,2.4875629,0
19,Low,5,Old,2.3189931,0
19,Medium,5,Old,1.5346056,0
19,Very high,5,Old,2.0561931,0
19,Medium,5,Old,1.951674,0
19,High,5,Old,2.1787646,0
19,Low,5,Old,2.3952031,0
19,Medium,5,Old,2.8500485,0
19,Very high,5,Old,1.6826497,0
19,Low,6,Old,2.0923548,0
19,Medium,6,Old,1.2433771,0
19,Very high,6,Old,2.9528561,0
19,High,7,Old,2.2640944,0
19,High,6,Old,1.5515976,0
19,Very high,7,Old,2.5135572,0
19,Very high,6,Old,2.5530536,0
19,Medium,6,Old,3.4836588,0
19,Low,6,Old,1.4730664,0
19,Medium,6,Old,2.5335889,0
19,Low,6,Old,2.8217702,0
19,Low,6,Old,2.6180773,0
19,Medium,6,Old,2.1153743,0
19,Low,6,Old,3.0330455,0
19,Medium,6,Old,1.849959,0
19,Very high,6,Old,2.7748463,0
19,Medium,6,Old,2.6141677,0
19,High,6,Old,1.8776022,0
19,Low,6,Old,1.8738089,0
19,Medium,7,Old,3.2600145,0
19,Medium,6,Old,2.2403841,0
19,Very high,6,Old,2.7003751,0
19,Low,7,Old,2.9715574,0
19,Medium,7,Old,2.876265,0
19,Low,1,Old,1.6930137,0
19,Medium,1,Old,2.9390123,0
19,Very high,7,Old,2.3223479,0
19,Very high,1,Old,2.1609676,0
19,High,1,Old,2.0694492,0
19,Medium,7,Old,1.6693325,0
19,Very high,1,Old,2.9727957,0
19,Medium,1,Old,2.4373384,0
19,Low,1,Old,2.4980414,0
19,Medium,1,Old,2.4311597,0
19,Low,1,Old,2.2540493,0
19,Low,1,Old,1.7695285,0
19,Low,7,Old,1.7890174,0
19,Medium,1,Old,2.6483421,0
19,Low,1,Old,2.3433218,0
19,Medium,1,Old,2.9881091,0
19,Very high,1,Old,3.4166746,0
19,Medium,1,Old,1.4567449,0
19,High,1,Old,2.3214223,0
19,Low,1,Old,3.5189147,0
19,High,7,Old,2.1788793,0
19,Medium,1,Old,2.3869259,0
19,Very high,1,Old,2.2339013,0
19,Medium,7,Old,2.1063836,0
19,Low,1,Old,2.3756282,0
19,Medium,1,Old,2.5856066,0
19,Very high,7,Old,3.008507,0
19,Very high,1,Old,3.1554806,0
19,Medium,7,Old,2.2805521,0
19,High,1,Old,2.2205765,0
19,Very high,1,Old,2.7679119,0
19,Low,7,Old,2.9582171,0
19,Medium,1,Old,3.0021486,0
19,Low,1,Old,2.8561113,0
19,Medium,1,Old,2.7539699,0
19,Low,1,Old,2.6029489,0
19,Low,1,Old,2.4719236,0
19,Medium,1,Old,2.8253531,0
19,Low,1,Old,2.5251229,0
19,Medium,1,Old,1.7475486,0
19,Very high,1,Old,2.19116,0
19,Medium,1,Old,1.6599352,0
19,High,1,Old,1.4925452,0
19,Low,1,Old,2.2460566,0
19,Medium,7,Old,2.9401178,0
19,Medium,1,Old,3.0580914,0
19,Very high,1,Old,2.7412724,0
19,Low,2,Old,2.2290454,0
19,Medium,2,Old,2.2265437,0
19,Very high,2,Old,3.0319898,0
19,High,2,Old,2.7992823,0
19,Very high,2,Old,2.577069,0
19,Low,7,Old,.54678625,0
19,Medium,2,Old,1.6529452,0
19,Low,2,Old,2.0756307,0
19,Medium,2,Old,2.7965841,0
19,Low,7,Old,2.5227218,0
19,Low,2,Old,2.5074556,0
19,Low,2,Old,2.6468818,0
19,Medium,2,Old,2.6071026,0
19,Low,2,Old,2.6848066,0
19,Medium,2,Old,2.3333004,0
19,Very high,2,Old,1.8627064,0
19,Medium,2,Old,1.4825791,0
19,High,2,Old,2.7355278,0
19,Low,2,Old,1.9162754,0
19,Medium,2,Old,2.8810062,0
19,Very high,2,Old,2.1470947,0
19,Low,3,Old,2.3766022,0
19,Medium,3,Old,3.0878263,0
19,Very high,3,Old,2.3163347,0
19,High,3,Old,3.2259185,0
19,Very high,3,Old,3.9456112,0
20,Low,1,Old,3.6610215,0
20,Low,1,Old,3.1962721,0
20,Medium,3,Old,5.0286217,0
20,Medium,2,Old,2.4095426,0
20,Medium,3,Old,2.7435894,0
20,Medium,6,Old,2.5334899,0
20,High,5,Old,3.3912027,0
20,Low,2,Old,4.980485,0
20,Low,3,Old,2.9380214,0
20,Low,6,Old,2.8953724,0
20,High,1,Old,3.6623673,0
20,Very high,1,Old,2.8568468,0
20,Medium,1,Old,2.1374338,0
20,Medium,1,Old,3.7477748,0
20,High,1,Old,2.7507651,0
20,Medium,7,Old,2.5409586,0
20,Very high,1,Old,3.1181247,0
20,Low,1,Old,3.0681415,0
20,Low,7,Old,2.9110651,0
20,Very high,3,Old,3.3735087,0
20,Low,7,Old,3.1598253,0
20,Medium,6,Old,2.1881099,0
20,Low,2,Old,3.4038086,0
20,Low,1,Old,2.7844415,0
20,Low,6,Old,2.6176491,0
20,Medium,7,Old,3.0789692,0
20,High,4,Old,2.8633349,0
20,Low,6,Old,1.3953202,0
20,Low,4,Old,4.3217154,0
20,Low,4,Old,3.333287,0
20,Medium,6,Old,3.2124412,0
20,High,4,Old,3.223002,0
20,Low,5,Old,3.8462431,0
20,High,4,Old,2.8996232,0
20,Low,3,Old,3.1242294,0
20,Low,6,Old,3.1319897,0
20,Medium,5,Old,2.9973962,0
20,Low,3,Old,3.4313633,0
20,Medium,2,Old,3.0206821,0
20,High,6,Old,3.4966424,0
20,Low,1,Old,3.0152421,0
20,High,5,Old,2.8079619,0
20,Very high,7,Old,3.1481702,0
20,High,1,Old,3.323416,0
20,High,3,Old,2.9174635,0
20,High,1,Old,2.1241229,0
20,Low,1,Old,2.9107101,0
20,High,5,Old,3.1764462,0
20,Low,3,Old,4.2609563,0
20,High,6,Old,3.3538883,0
20,High,5,Old,3.3214655,0
20,High,5,Old,3.9365261,0
20,Very high,6,Old,4.6015348,0
20,High,7,Old,3.1969819,0
20,Low,6,Old,4.2407269,0
20,High,1,Old,2.4886603,0
20,Low,7,Old,3.4723415,0
20,Low,3,Old,3.5099087,0
20,Medium,2,Old,2.652878,0
20,Low,2,Old,3.7631621,0
20,Low,1,Old,3.5484242,0
20,High,2,Old,3.0341802,0
20,Medium,7,Old,2.6667144,0
20,Medium,5,Old,3.2261844,0
20,High,7,Old,3.7184684,0
20,High,7,Old,3.1545665,0
20,High,2,Old,3.4747193,0
20,Low,5,Old,2.9765611,0
20,Low,3,Old,3.320904,0
20,Low,6,Old,3.8428376,0
20,Low,4,Old,3.9645619,0
20,Low,5,Old,3.6636291,0
20,Medium,4,Old,3.8468044,0
20,High,6,Old,3.0144224,0
20,Low,1,Old,3.147732,0
20,Very high,5,Old,2.7735999,0
20,Medium,1,Old,3.0678096,0
20,Low,2,Old,3.2152405,0
20,Low,2,Old,2.9915278,0
20,High,6,Old,4.27319,0
20,Medium,1,Old,3.9405665,0
20,Low,5,Old,3.1362135,0
20,Medium,3,Old,3.1027594,0
20,Medium,4,Old,4.0062065,0
20,Low,5,Old,3.2362742,0
20,Low,3,Old,3.0114877,0
20,High,7,Old,3.1093197,0
20,High,4,Old,3.1504292,0
20,Low,6,Old,3.103277,0
20,High,2,Old,3.5712194,0
20,Medium,6,Old,3.5800653,0
20,Low,7,Old,3.4560962,0
20,High,6,Old,3.2517223,0
20,High,2,Old,3.5071561,0
20,Low,4,Old,2.5830643,0
20,Medium,2,Old,3.3721757,0
20,Low,7,Old,2.5086024,0
20,High,4,Old,3.5112145,0
20,High,7,Old,3.8035223,0
20,Low,4,Old,2.4170375,0
20,High,3,Old,3.5558033,0
20,High,5,Old,2.5205009,0
20,Very high,2,Old,3.1818335,0
20,High,7,Old,3.583107,0
20,Low,1,Old,4.8127437,0
20,High,2,Old,3.44594,0
20,Very high,7,Old,3.1719165,0
20,Low,5,Old,2.8099463,0
20,High,1,Old,2.4459803,0
20,Low,1,Old,2.0268414,0
20,Medium,3,Old,3.7872238,0
20,High,3,Old,3.1345067,0
20,Very high,6,Old,3.8319597,0
20,High,1,Old,2.712003,0
20,Very high,1,Old,3.8300979,0
20,High,1,Old,1.8794827,0
20,Very high,4,Old,2.9166939,0
20,Low,4,Old,2.6325095,0
20,High,1,Old,4.0688243,0
20,High,1,Old,3.3089795,0
20,Low,1,Old,2.4858046,0
20,Medium,5,Old,2.8652735,0
20,Medium,4,Old,2.5886021,0
20,High,3,Old,1.9516402,0
20,High,3,Old,2.7147236,0
20,High,3,Old,2.3884673,0
20,Medium,1,Old,3.6820004,0
20,Medium,7,Old,3.3132582,0
20,Medium,5,Old,1.9966146,0
20,Low,7,Old,3.5851672,0
20,Very high,5,Old,3.6319647,0
20,Medium,1,Old,3.2423558,0
20,High,4,Old,3.2229998,0
20,Low,2,Old,2.8046193,0
20,Low,3,Old,2.7031767,0
20,Very high,1,Old,3.0229058,0
20,Medium,5,Old,3.0567586,0
20,Medium,1,Old,2.8000357,0
20,High,1,Old,3.156703,0
20,Low,2,Old,3.5433571,0
20,Medium,7,Old,3.0848212,0
20,Low,5,Old,3.7484922,0
20,Medium,4,Old,3.8221321,0
20,High,6,Old,3.1330984,0
20,High,2,Old,4.4794149,0
20,Low,7,Old,3.4179504,0
20,Medium,3,Old,2.1197281,0
20,Low,1,Old,3.035651,0
20,Low,6,Old,2.7864752,0
20,Low,2,Old,1.8490946,0
20,Low,5,Old,3.0105059,0
20,Low,1,Old,3.64271,0
20,Very high,2,Old,4.2792749,0
20,Medium,4,Old,3.5853488,0
20,High,1,Old,3.3055975,0
20,Medium,1,Old,2.743329,0
20,Very high,3,Old,3.4392741,0
20,Medium,2,Old,3.9252589,0
20,Medium,1,Old,2.890727,0
20,Low,4,Old,3.2715094,0
20,Medium,6,Old,4.1288176,0
20,Medium,1,Old,3.5611594,0
20,Very high,4,Old,3.0332525,0
20,Low,7,Old,3.0805032,0
20,Low,1,Old,3.4508533,0
20,Low,1,Old,3.9284751,0
20,Low,1,Old,3.4647677,0
20,Low,4,Old,3.8676178,0
21,Low,6,Old,5.6884408,0
21,Low,3,Old,4.3242302,0
21,High,1,Old,4.6306252,0
21,High,1,Old,3.2449949,0
21,Very high,2,Old,4.5854964,0
21,High,2,Old,4.6483641,0
21,High,1,Old,4.2608061,0
21,Low,7,Old,4.8753057,0
21,Very high,3,Old,3.8760786,0
21,High,1,Old,5.1492777,0
21,Low,4,Old,4.8724689,0
21,Very high,5,Old,3.9593124,0
21,Low,6,Old,3.3301601,0
21,Medium,4,Old,4.5843692,0
21,Medium,1,Old,5.2242231,0
21,Low,1,Old,4.8330913,0
21,Very high,4,Old,4.2778935,0
21,Very high,3,Old,4.3039665,0
21,High,5,Old,3.0657437,0
21,Low,3,Old,3.7928886,0
21,Low,1,Old,5.3613672,0
21,Low,1,Old,4.2395086,0
21,Low,2,Old,5.4112725,0
21,Low,7,Old,4.8206043,0
21,Low,2,Old,4.324717,0
21,Low,1,Old,3.948935,0
21,High,3,Old,6.2124853,0
21,Low,3,Old,2.9802654,0
21,High,4,Old,3.7572925,0
21,Very high,1,Old,4.3222027,0
21,High,1,Old,4.6782918,0
21,Low,5,Old,2.8383784,0
21,High,4,Old,4.8479447,0
21,Low,4,Old,5.19277,0
21,High,4,Old,4.8193698,0
21,Low,1,Old,4.7216315,0
21,High,7,Old,4.9477715,0
21,High,1,Old,3.5702977,0
21,Very high,6,Old,3.8120732,0
21,Very high,5,Old,3.8018529,0
21,Low,6,Old,4.7228799,0
21,High,3,Old,4.2880263,0
21,Very high,1,Old,5.1914792,0
21,Low,7,Old,2.7940419,0
21,Very high,3,Old,3.9148211,0
21,Very high,7,Old,4.6892109,0
21,Very high,7,Old,3.8223088,0
21,Medium,5,Old,3.8909163,0
21,Low,1,Old,4.8646984,0
21,High,2,Old,3.4723907,0
21,High,2,Old,4.195787,0
21,Very high,2,Old,5.030982,0
21,Low,7,Old,4.6752782,0
21,Medium,5,Old,4.2729526,0
21,High,5,Old,3.4991486,0
21,High,5,Old,3.5239072,0
21,Medium,1,Old,4.0571241,0
21,Medium,7,Old,3.6308365,0
21,High,1,Old,4.3012447,0
21,Medium,2,Old,3.4954243,0
21,Low,5,Old,4.9295082,0
21,High,1,Old,4.7608609,0
21,Low,1,Old,4.022512,0
21,Low,7,Old,4.4533029,0
